id_item_pk,cd_eca,cd_item,cd_genre_mat,li_genre_mat,no_fabricant,li_article,cd_taille,an_fabrication,dt_fin_garantie,an_renouv,marque,type_marque,sim,imei,cd_fourn,nom_fourn,cd_statut,li_statut,is_actif,dt_statut,is_indispo,is_bloque,cd_sdis,li_sdis,cd_oi,li_oi,dt_mise_dispo,id_item_det_fk,cd_eca_det,li_article_det,cd_item_det,plaques_det,tx_remarques_sdis,cd_lieu,li_lieu,tx_detail_lieu,is_prete,is_lieu_ctl,cd_lieu_sdis,li_lieu_sdis,lieu_sdis_info,last_refresh,cd_entrepot,li_entrepot,cd_zone,li_zone,cd_secteur,no_etagere,no_niveau,no_position,cd_emplacement,tx_remarques_empl,cd_proprietaire_fk,li_proprietaire,proprietaire,dt_achat,mn_prix,mn_prix_rpc41,cd_categ_prim_pgi,cd_categ_sec_pgi,dt_deb_amorti,nb_duree_amorti,cd_projet,li_projet,no_facture,is_trans_pgi,cd_tarif_fk,cd_categ_abc_fk,cd_categ_abc_sdis,tx_remarques,us_aud_creation,dt_aud_creation,dt_aud_modif,us_aud_modif
59953,18110063,059953,AUT,Matériel suivi autre,R52HC0JML3E,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766344,355755080392301,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-768,de la Broye - Vully,768A1,Vully DPS,01/04/2019 00:00:00,3610,09910001,Véhicule TPM,665.710.075,VD 565058,,L-768-04,Vully,Divico 480,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 08:26:42,01/04/2019 14:12:58,DLU
59954,18110063,059954,AUT,Matériel suivi autre,R52HC0JLQBJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766351,355755080382815,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G1,Montreux DPS,  /  /       :  :,8536,09850003,Voiture chef d'intervention,676.139.941,VD 534170,,L-741-01,Montreux,RIVIERA 101,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 08:28:01,17/12/2018 08:36:52,IMP
59955,18110063,059955,AUT,Matériel suivi autre,R52HB1J3S2X,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766369,357103079798675,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G1,Montreux DPS,  /  /       :  :,3388,09850002,Véhicule de commandement régional,657.649.429,VD 554136,,L-741-01,Montreux,RIVIERA 0,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 08:56:53,17/12/2018 08:36:52,IMP
59957,18110063,059957,AUT,Matériel suivi autre,R52HC0JLPJR,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766377,355755080382559,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G1,Montreux DPS,  /  /       :  :,3611,09910001,Véhicule TPM,665.710.117,VD 565054,,L-741-01,Montreux,RIVIERA 130,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:00:14,17/12/2018 08:36:52,IMP
59958,18110063,059958,AUT,Matériel suivi autre,R52HB1J3RGN,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766385,357103079798485,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G3,Vevey DPS,  /  /       :  :,56906,09860001,"Véhicule de transport de personnes, poids inf. à 6 T",679.312.261,VD 591512,,L-741-02,Vevey,RIVIERA 983,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:01:34,17/12/2018 08:36:52,IMP
59959,18110063,059959,AUT,Matériel suivi autre,R52HC0JLNVV,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766393,355755080382328,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G1,Montreux DPS,  /  /       :  :,58896,09850003,Voiture chef d'intervention,218.496.374,VD 353178,,L-741-01,Montreux,RIVIERA 900,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:02:52,17/12/2018 08:36:52,IMP
59963,18110063,059963,AUT,Matériel suivi autre,R52J20M035J,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766401,355755081788341,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G3,Vevey DPS,  /  /       :  :,57629,09850003,Voiture chef d'intervention,217.966.449,VD  61467,,L-741-02,Vevey,RIVIERA 201,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:12:14,17/12/2018 08:36:52,IMP
59964,18110063,059964,AUT,Matériel suivi autre,R52J20M04DV,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766419,355755081788754,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G3,Vevey DPS,  /  /       :  :,56420,09910001,Véhicule TPM,679.454.985,VD 592407,,L-741-02,Vevey,RIVIERA 230,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:13:27,17/12/2018 08:36:52,IMP
59965,18110063,059965,AUT,Matériel suivi autre,R52J20M1X9Y,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766427,355755081808180,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G3,Vevey DPS,  /  /       :  :,7904,09900002,Véhicule porteur de Modules sur berce,418.360.847,VD 170985,,L-741-02,Vevey,RIVIERA 240,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:15:10,17/12/2018 08:36:52,IMP
59966,18110063,059966,AUT,Matériel suivi autre,R52J20M07LR,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766435,355755081789810,CODALI,Codalis SA,AC,Actif,1,22/02/2018 00:00:00,0,0,S-610,Etraz Région,610C1,Rolle DPS,22/02/2018 00:00:00,48163,09900002,Véhicule porteur de Modules sur berce,418.758.247,VD 397295,,L-610-02,Rolle,"ETRAZ 261
VD 397295",0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:16:46,17/12/2018 08:36:52,IMP
59967,18110063,059967,AUT,Matériel suivi autre,R52J20M07YF,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766443,355755081789927,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G3,Vevey DPS,  /  /       :  :,6800,09870001,Véhicule de traction 4x4,673.354.191,VD 395034,,L-741-02,Vevey,RIVIERA 280,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:18:01,17/12/2018 08:36:52,IMP
59968,18110063,059968,AUT,Matériel suivi autre,R52J20M05YD,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766450,355755081789265,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G3,Vevey DPS,  /  /       :  :,7909,09860001,"Véhicule de transport de personnes, poids inf. à 6 T",675.323.770,VD 116877,,L-741-02,Vevey,RIVIERA 981,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:19:10,17/12/2018 08:36:52,IMP
59969,18110063,059969,AUT,Matériel suivi autre,R52J20M1VHB,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766468,355755081807604,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741G3,Vevey DPS,  /  /       :  :,3354,09610001,"Véhicule pionnier, Matériel première intervention",661.451.014,VD   8094,,L-741-02,Vevey,RIVIERA 260,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:20:23,17/12/2018 08:36:52,IMP
59971,18110063,059971,AUT,Matériel suivi autre,R52J20M085A,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766476,355755081789992,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741C1,St-Légier DPS,  /  /       :  :,9192,09910001,Véhicule TPM,676.272.951,VD 171014,,L-741-03,St-Légier,RIVIERA 330,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:32:46,17/12/2018 08:36:52,IMP
59972,18110063,059972,AUT,Matériel suivi autre,R52J20M066H,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766484,355755081789349,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741C1,St-Légier DPS,  /  /       :  :,6785,09860001,"Véhicule de transport de personnes, poids inf. à 6 T",212.825.270,VD 134826,,L-741-03,St-Légier,RIVIERA 381,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:33:55,17/12/2018 08:36:52,IMP
59973,18110063,059973,AUT,Matériel suivi autre,R52J20M05MB,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766492,355755081789166,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741C1,St-Légier DPS,  /  /       :  :,9541,09850003,Voiture chef d'intervention,215.024.118,VD 477118,,L-741-03,St-Légier,RIVIERA 301,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:35:04,17/12/2018 08:36:52,IMP
59974,18110063,059974,AUT,Matériel suivi autre,R52J20M05LX,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766500,355755081789158,CODALI,Codalis SA,AC,Actif,1,08/02/2018 00:00:00,0,0,S-741,Riviera,741C1,St-Légier DPS,  /  /       :  :,3532,09870001,Véhicule de traction 4x4,626.491.911,VD 389049,,L-741-03,St-Légier,RIVIERA 380,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:36:39,17/12/2018 08:36:52,IMP
59975,18110063,059975,AUT,Matériel suivi autre,R52J20M02QR,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766518,355755081788200,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-741,Riviera,741C2,Jongny DPS,  /  /       :  :,3749,09930001,"Véhicule de transport matériel, poids inf. à 6 T",138.923.265,VD   8918,,L-741-05,Jongny,RIVIERA 480,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:39:27,17/12/2018 08:36:52,IMP
59976,18110063,059976,AUT,Matériel suivi autre,R52J20M02VZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766526,355755081788242,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-741,Riviera,741C2,Jongny DPS,  /  /       :  :,3480,09860001,"Véhicule de transport de personnes, poids inf. à 6 T",138.206.208,VD 278230,,L-741-05,Jongny,RIVIERA 982,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:40:55,17/12/2018 08:36:52,IMP
59979,18110063,059979,AUT,Matériel suivi autre,R52J20M04BR,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766534,355755081788739,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-741,Riviera,741C2,Jongny DPS,  /  /       :  :,7441,09850003,Voiture chef d'intervention,627.338.892,VD 269438,,L-741-05,Jongny,RIVIERA 401,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:44:18,17/12/2018 08:36:52,IMP
59980,18110063,059980,AUT,Matériel suivi autre,R52J20M02TE,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766542,355755081788234,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-741,Riviera,741C2,Jongny DPS,  /  /       :  :,3500,09870001,Véhicule de traction 4x4,626.300.479,VD   8576,,L-741-05,Jongny,RIVIERA 481,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:45:46,17/12/2018 08:36:52,IMP
59981,18110063,059981,AUT,Matériel suivi autre,R52J20M1VGX,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766559,355755081807596,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-741,Riviera,741C2,Jongny DPS,  /  /       :  :,7884,09910001,Véhicule TPM,675.315.802,VD 186779,,L-741-05,Jongny,RIVIERA 430,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:47:16,17/12/2018 08:36:52,IMP
59991,18110063,059991,AUT,Matériel suivi autre,R52J20M07FN,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766682,355755081789760,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765G1,Yverdon-les-Bains DPS,  /  /       :  :,11028,09530001,Véhicule d'extinction à lance perforante,216.254.600,VD   8186,,L-765-01,Yverdon-les-Bains,YDON 192,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 09:59:58,17/12/2018 08:36:52,IMP
59992,18110063,059992,AUT,Matériel suivi autre,R52J20M04EE,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766690,355755081788762,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765B2,Concise DPS,  /  /       :  :,11370,09910001,Véhicule TPM,678.311.315,VD 582789,,L-765-04,Concise,YDON 481,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:01:03,17/12/2018 08:36:52,IMP
59993,18110063,059993,AUT,Matériel suivi autre,R52J20M065B,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766708,355755081789331,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765G1,Yverdon-les-Bains DPS,  /  /       :  :,3562,09900001,Véhicule porteur de Modules normalisés,426.282.586,VD   7566,,L-765-01,Yverdon-les-Bains,YDON 161,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:02:07,17/12/2018 08:36:52,IMP
59994,18110063,059994,AUT,Matériel suivi autre,R52J20M037T,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766716,355755081788366,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765C1,Grandson DPS,  /  /       :  :,8422,09850003,Voiture chef d'intervention,214.462.138,VD 188020,,L-765-02,Grandson,YDON 201,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:03:13,17/12/2018 08:36:52,IMP
59995,18110063,059995,AUT,Matériel suivi autre,R52J20M05XJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766724,355755081789257,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765B1,Yvonand DPS,  /  /       :  :,3499,09870001,Véhicule de traction 4x4,146.585.220,VD 239486,,L-765-03,Yvonand,YDON 371,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:04:37,17/12/2018 08:36:52,IMP
59996,18110063,059996,AUT,Matériel suivi autre,R52J20M030F,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766732,355755081788291,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765B1,Yvonand DPS,  /  /       :  :,7285,09850003,Voiture chef d'intervention,213.510.526,VD 118002,,L-765-03,Yvonand,YDON 301,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:05:44,17/12/2018 08:36:52,IMP
59997,18110063,059997,AUT,Matériel suivi autre,R52J20M1VNY,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766740,355755081807653,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765C1,Grandson DPS,  /  /       :  :,7437,09870001,Véhicule de traction 4x4,674.633.415,VD 270452,,L-765-02,Grandson,YDON 251,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:06:47,17/12/2018 08:36:53,IMP
59998,18110063,059998,AUT,Matériel suivi autre,R52J20M031Y,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766757,355755081788309,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765C1,Grandson DPS,  /  /       :  :,3569,09900001,Véhicule porteur de Modules normalisés,426.227.332,VD   8211,,L-765-02,Grandson,YDON 261,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:07:52,17/12/2018 08:36:53,IMP
59999,18110063,059999,AUT,Matériel suivi autre,R52J20M1VKP,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766765,355755081807620,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765C1,Grandson DPS,  /  /       :  :,3612,09910001,Véhicule TPM,665.873.559,VD 565057,,L-765-02,Grandson,YDON 281,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:08:58,17/12/2018 08:36:53,IMP
60000,18110063,060000,AUT,Matériel suivi autre,R52J20M05JZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766773,355755081789133,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765G1,Yverdon-les-Bains DPS,  /  /       :  :,3531,09870001,Véhicule de traction 4x4,626.452.668,VD 389044,,L-765-01,Yverdon-les-Bains,YDON 151,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:10:39,17/12/2018 08:36:53,IMP
60001,18110063,060001,AUT,Matériel suivi autre,R52J20M049D,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766781,355755081788713,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765B1,Yvonand DPS,  /  /       :  :,7886,09910001,Véhicule TPM,675.366.846,VD 186781,,L-765-03,Yvonand,YDON 381,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:12:05,17/12/2018 08:36:53,IMP
60002,18110063,060002,AUT,Matériel suivi autre,R52J20M0XGE,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766799,355755081797367,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765G1,Yverdon-les-Bains DPS,  /  /       :  :,3455,09860001,"Véhicule de transport de personnes, poids inf. à 6 T",422.170.169,VD 399531,,L-765-01,Yverdon-les-Bains,YDON 152,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:13:18,17/12/2018 08:36:53,IMP
60003,18110063,060003,AUT,Matériel suivi autre,R52J20M0C0E,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410117100707766807,355755081791261,CODALI,Codalis SA,AC,Actif,1,23/11/2017 00:00:00,0,0,S-765,régional du Nord vaudois,765G1,Yverdon-les-Bains DPS,  /  /       :  :,3618,09910001,Véhicule TPM,666.262.761,VD 221521,,L-765-01,Yverdon-les-Bains,YDON 181,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 10:14:22,17/12/2018 08:36:53,IMP
